10.18653/v1/2021.acl-long.1	13
10.18653/v1/2021.acl-long.2	2
10.18653/v1/2021.acl-long.3	5
10.18653/v1/2021.acl-long.4	115
10.18653/v1/2021.acl-long.5	11
10.18653/v1/2021.acl-long.6	19
10.18653/v1/2021.acl-long.7	18
10.18653/v1/2021.acl-long.8	23
10.18653/v1/2021.acl-long.9	15
10.18653/v1/2021.acl-long.10	2
10.18653/v1/2021.acl-long.11	35
10.18653/v1/2021.acl-long.12	8
10.18653/v1/2021.acl-long.13	28
10.18653/v1/2021.acl-long.14	51
10.18653/v1/2021.acl-long.15	30
10.18653/v1/2021.acl-long.16	16
10.18653/v1/2021.acl-long.17	16
10.18653/v1/2021.acl-long.18	14
10.18653/v1/2021.acl-long.19	44
10.18653/v1/2021.acl-long.20	19
10.18653/v1/2021.acl-long.21	112
10.18653/v1/2021.acl-long.22	22
10.18653/v1/2021.acl-long.23	4
10.18653/v1/2021.acl-long.24	8
10.18653/v1/2021.acl-long.25	50
10.18653/v1/2021.acl-long.26	28
10.18653/v1/2021.acl-long.27	14
10.18653/v1/2021.acl-long.28	26
10.18653/v1/2021.acl-long.29	44
10.18653/v1/2021.acl-long.30	13
10.18653/v1/2021.acl-long.31	5
10.18653/v1/2021.acl-long.32	15
10.18653/v1/2021.acl-long.33	18
10.18653/v1/2021.acl-long.34	4
10.18653/v1/2021.acl-long.35	1
10.18653/v1/2021.acl-long.36	7
10.18653/v1/2021.acl-long.37	77
10.18653/v1/2021.acl-long.38	18
10.18653/v1/2021.acl-long.39	6
10.18653/v1/2021.acl-long.40	18
10.18653/v1/2021.acl-long.41	8
10.18653/v1/2021.acl-long.42	71
10.18653/v1/2021.acl-long.43	14
10.18653/v1/2021.acl-long.44	22
10.18653/v1/2021.acl-long.45	1
10.18653/v1/2021.acl-long.46	8
10.18653/v1/2021.acl-long.47	108
10.18653/v1/2021.acl-long.48	4
10.18653/v1/2021.acl-long.49	2
10.18653/v1/2021.acl-long.50	14
10.18653/v1/2021.acl-long.51	4
10.18653/v1/2021.acl-long.52	6
10.18653/v1/2021.acl-long.53	5
10.18653/v1/2021.acl-long.54	10
10.18653/v1/2021.acl-long.55	16
10.18653/v1/2021.acl-long.56	9
10.18653/v1/2021.acl-long.57	11
10.18653/v1/2021.acl-long.58	48
10.18653/v1/2021.acl-long.59	14
10.18653/v1/2021.acl-long.60	8
10.18653/v1/2021.acl-long.61	19
10.18653/v1/2021.acl-long.62	56
10.18653/v1/2021.acl-long.63	20
10.18653/v1/2021.acl-long.64	7
10.18653/v1/2021.acl-long.65	15
10.18653/v1/2021.acl-long.66	17
10.18653/v1/2021.acl-long.67	22
10.18653/v1/2021.acl-long.68	85
10.18653/v1/2021.acl-long.69	4
10.18653/v1/2021.acl-long.70	44
10.18653/v1/2021.acl-long.71	10
10.18653/v1/2021.acl-long.72	284
10.18653/v1/2021.acl-long.73	8
10.18653/v1/2021.acl-long.74	74
10.18653/v1/2021.acl-long.75	114
10.18653/v1/2021.acl-long.76	11
10.18653/v1/2021.acl-long.77	6
10.18653/v1/2021.acl-long.78	3
10.18653/v1/2021.acl-long.79	0
10.18653/v1/2021.acl-long.80	181
10.18653/v1/2021.acl-long.81	114
10.18653/v1/2021.acl-long.82	14
10.18653/v1/2021.acl-long.83	10
10.18653/v1/2021.acl-long.84	26
10.18653/v1/2021.acl-long.85	21
10.18653/v1/2021.acl-long.86	26
10.18653/v1/2021.acl-long.87	2
10.18653/v1/2021.acl-long.88	14
10.18653/v1/2021.acl-long.89	44
10.18653/v1/2021.acl-long.90	65
10.18653/v1/2021.acl-long.91	47
10.18653/v1/2021.acl-long.92	11
10.18653/v1/2021.acl-long.93	4
10.18653/v1/2021.acl-long.94	4
10.18653/v1/2021.acl-long.95	11
10.18653/v1/2021.acl-long.96	4
10.18653/v1/2021.acl-long.97	5
10.18653/v1/2021.acl-long.98	27
10.18653/v1/2021.acl-long.99	6
10.18653/v1/2021.acl-long.100	2
10.18653/v1/2021.acl-long.101	26
10.18653/v1/2021.acl-long.102	21
10.18653/v1/2021.acl-long.103	12
10.18653/v1/2021.acl-long.104	8
10.18653/v1/2021.acl-long.105	17
10.18653/v1/2021.acl-long.106	7
10.18653/v1/2021.acl-long.107	15
10.18653/v1/2021.acl-long.108	2
10.18653/v1/2021.acl-long.109	8
10.18653/v1/2021.acl-long.110	2
10.18653/v1/2021.acl-long.111	25
10.18653/v1/2021.acl-long.112	20
10.18653/v1/2021.acl-long.113	9
10.18653/v1/2021.acl-long.114	9
10.18653/v1/2021.acl-long.115	34
10.18653/v1/2021.acl-long.116	17
10.18653/v1/2021.acl-long.117	42
10.18653/v1/2021.acl-long.118	27
10.18653/v1/2021.acl-long.119	16
10.18653/v1/2021.acl-long.120	14
10.18653/v1/2021.acl-long.121	39
10.18653/v1/2021.acl-long.122	4
10.18653/v1/2021.acl-long.123	73
10.18653/v1/2021.acl-long.124	8
10.18653/v1/2021.acl-long.125	43
10.18653/v1/2021.acl-long.126	2
10.18653/v1/2021.acl-long.127	60
10.18653/v1/2021.acl-long.128	19
10.18653/v1/2021.acl-long.129	5
10.18653/v1/2021.acl-long.130	11
10.18653/v1/2021.acl-long.131	23
10.18653/v1/2021.acl-long.132	78
10.18653/v1/2021.acl-long.133	33
10.18653/v1/2021.acl-long.134	55
10.18653/v1/2021.acl-long.135	34
10.18653/v1/2021.acl-long.136	12
10.18653/v1/2021.acl-long.137	28
10.18653/v1/2021.acl-long.138	4
10.18653/v1/2021.acl-long.139	1
10.18653/v1/2021.acl-long.140	20
10.18653/v1/2021.acl-long.141	31
10.18653/v1/2021.acl-long.142	71
10.18653/v1/2021.acl-long.143	56
10.18653/v1/2021.acl-long.144	41
10.18653/v1/2021.acl-long.145	5
10.18653/v1/2021.acl-long.146	59
10.18653/v1/2021.acl-long.147	8
10.18653/v1/2021.acl-long.148	45
10.18653/v1/2021.acl-long.149	60
10.18653/v1/2021.acl-long.150	77
10.18653/v1/2021.acl-long.151	58
10.18653/v1/2021.acl-long.152	1
10.18653/v1/2021.acl-long.153	27
10.18653/v1/2021.acl-long.154	17
10.18653/v1/2021.acl-long.155	76
10.18653/v1/2021.acl-long.156	5
10.18653/v1/2021.acl-long.157	13
10.18653/v1/2021.acl-long.158	6
10.18653/v1/2021.acl-long.159	34
10.18653/v1/2021.acl-long.160	41
10.18653/v1/2021.acl-long.161	64
10.18653/v1/2021.acl-long.162	13
10.18653/v1/2021.acl-long.163	35
10.18653/v1/2021.acl-long.164	0
10.18653/v1/2021.acl-long.165	55
10.18653/v1/2021.acl-long.166	21
10.18653/v1/2021.acl-long.167	4
10.18653/v1/2021.acl-long.168	15
10.18653/v1/2021.acl-long.169	10
10.18653/v1/2021.acl-long.170	46
10.18653/v1/2021.acl-long.171	58
10.18653/v1/2021.acl-long.172	75
10.18653/v1/2021.acl-long.173	3
10.18653/v1/2021.acl-long.174	2
10.18653/v1/2021.acl-long.175	9
10.18653/v1/2021.acl-long.176	24
10.18653/v1/2021.acl-long.177	14
10.18653/v1/2021.acl-long.178	6
10.18653/v1/2021.acl-long.179	18
10.18653/v1/2021.acl-long.180	11
10.18653/v1/2021.acl-long.181	68
10.18653/v1/2021.acl-long.182	7
10.18653/v1/2021.acl-long.183	11
10.18653/v1/2021.acl-long.184	7
10.18653/v1/2021.acl-long.185	13
10.18653/v1/2021.acl-long.186	47
10.18653/v1/2021.acl-long.187	4
10.18653/v1/2021.acl-long.188	95
10.18653/v1/2021.acl-long.189	17
10.18653/v1/2021.acl-long.190	19
10.18653/v1/2021.acl-long.191	14
10.18653/v1/2021.acl-long.192	27
10.18653/v1/2021.acl-long.193	5
10.18653/v1/2021.acl-long.194	17
10.18653/v1/2021.acl-long.195	35
10.18653/v1/2021.acl-long.196	12
10.18653/v1/2021.acl-long.197	102
10.18653/v1/2021.acl-long.198	69
10.18653/v1/2021.acl-long.199	5
10.18653/v1/2021.acl-long.200	6
10.18653/v1/2021.acl-long.201	214
10.18653/v1/2021.acl-long.202	220
10.18653/v1/2021.acl-long.203	26
10.18653/v1/2021.acl-long.204	35
10.18653/v1/2021.acl-long.205	6
10.18653/v1/2021.acl-long.206	84
10.18653/v1/2021.acl-long.207	6
